OrthoSymbol	atlanticHagfish	fareasternBrookLamprey	seaLamprey
OG0013709		LOC133353561	LOC116946214
OG0013710		LOC133353567	LOC116946247
OG0013711		LOC133353568	LOC116946249
OG0013712		LOC133353574	UNKL
OG0013713		LOC133353578	LOC116946243
OG0013714		LOC133353583	LOC116946074
OG0013715		LOC133353587	LOC116946046
OG0013716		LOC133353588	LOC116946054
OG0013717		LOC133353594	LOC116946071
OG0013718		LOC133353620	LOC116946171
OG0013719		LOC133353646	TOM1L2
OG0013720		LOC133353652	LOC116952979
OG0013721		LOC133353660	LOC116946278
OG0013722		LOC133353669	LOC116946058
OG0013723		LOC133353670	LOC116946238
OG0013724		LOC133353672	VWA3A
OG0013725		LOC133353673	LOC116946282
OG0013726		LOC133353674	LOC116946280
OG0013727		LOC133353679	LOC116946226
OG0013728		LOC133353681	LOC116946041
OG0013729		LOC133353788	LOC116952441
OG0013730		LOC133353789	CITED1
OG0013731		LOC133353798	LOC116952486
OG0013732		LOC133353827	LOC116952498
OG0013733		LOC133353829	LOC116952458
OG0013734		LOC133353831	LOC116952460
OG0013735		LOC133353833	LOC116952499
OG0013736		LOC133353837	PTCHD1
OG0013737		LOC133353838	KCNRG
OG0013738		LOC133353853	LOC116952556
OG0013739		LOC133353858	LOC116952916
OG0013740		LOC133353868	LOC116952606
OG0013741		LOC133353871	LOC116952526
OG0013742		LOC133353882	LOC116952490
OG0013743		LOC133353891	LOC116952534
OG0013745		LOC133353901	LOC116952554
OG0013746		LOC133353923	LOC116952577
OG0013747		LOC133353924	LOC116952561
OG0013748		LOC133353928	LOC116952885
OG0013749		LOC133353945	LOC116952447
OG0013750		LOC133353948	LOC116952454
OG0013751		LOC133353950	LOC116952456
OG0013752		LOC133353958	LOC116952528
OG0013753		LOC133353985	LOC116952479
OG0013754		LOC133353995	LOC116952608
OG0013755		LOC133354001	LOC142931045
OG0013756		LOC133354030	LOC116950795
OG0013757		LOC133354031	LOC116950812
OG0013758		LOC133354042	LOC116950678
OG0013759		LOC133354056	LOC116950827
OG0013760		LOC133354059	LOC116950753
OG0013761		LOC133354064	LOC116950592
OG0013762		LOC133354067	LOC116952951
OG0013763		LOC133354068	LOC116950781
OG0013764		LOC133354079	LOC116950699
OG0013765		LOC133354083	LOC116950660
OG0013766		LOC133354085	LOC116950594
OG0013767		LOC133354089	TSPAN3
OG0013768		LOC133354095	LOC116952941
OG0013769		LOC133354097	LOC116950705
OG0013770		LOC133354098	LOC116950622
OG0013771		LOC133354107	LOC116950650
OG0013772		LOC133354109	LOC116950651
OG0013773		LOC133354111	LOC116952922
OG0013774		LOC133354121	LOC116950669
OG0013775		LOC133354122	LOC116950777
OG0013776		LOC133354124	LOC116950593
OG0013777		LOC133354127	LOC116950685
OG0013778		LOC133354132	LOC116950655
OG0013779		LOC133354133	LOC116950770
OG0013780		LOC133354135	LOC116950701
OG0013781		LOC133354151	LOC116950682
OG0013782		LOC133354153	LOC116950845
OG0013783		LOC133354162	LOC116950609
OG0013784		LOC133354164	LOC142930523
OG0013785		LOC133354169	LOC116950675
OG0013786		LOC133354170	LOC116950854
OG0013787		LOC133354177	LOC116950721
OG0013788		LOC133354210	LOC116950703
OG0013789		LOC133354214	LOC116950808
OG0013790		LOC133354219	LOC116950767
OG0013791		LOC133354227	LOC116950742
OG0013792		LOC133354229	LOC103091819
OG0013793		LOC133354236	LOC116950683
OG0013794		LOC133354247	LOC116950713
OG0013795		LOC133354248	LOC116954918
OG0013796		LOC133354258	LOC116950745
OG0013797		LOC133354259	LOC116950746
OG0013798		LOC133354261	LOC116950851
OG0013799		LOC133354265	LOC116950759
OG0013800		LOC133354270	LOC116950754
OG0013801		LOC133354272	LOC116950670
OG0013802		LOC133354273	LOC116950740
OG0013803		LOC133354274	LOC116950661
OG0013804		LOC133354285	LOC116950595
OG0013805		LOC133354299	UQCR11
OG0013806		LOC133354300	LOC116950763
OG0013807		LOC133354321	CYP4V2
OG0013808		LOC133354338	LOC116950890
OG0013809		LOC133354341	LOC116951057
OG0013810		LOC133354342	LOC116950969
OG0013811		LOC133354343	LOC116951064
OG0013812		LOC133354351	LOC116950970
OG0013813		LOC133354352	LOC116950977
OG0013814		LOC133354374	LOC116950993
OG0013815		LOC133354380	LOC116950929
OG0013816		LOC133354383	LOC116950972
OG0013817		LOC133354395	PCBD2
OG0013818		LOC133354396	LOC142930548
OG0013820		LOC133354423	NPY5R
OG0013821		LOC133354425	LOC116952981
OG0013822		LOC133354443	LOC116951001
OG0013823		LOC133354454	LOC116950937
OG0013824		LOC133354459	LOC116951088
OG0013825		LOC133354466	LOC116953028
OG0013826		LOC133354467	LOC116950935
OG0013827		LOC133354468	LOC116950910
OG0013828		LOC133354475	LOC116950983
OG0013829		LOC133354482	LOC116950988
OG0013830		LOC133354486	LOC116951078
OG0013831		LOC133354492	LOC116950888
OG0013832		LOC133354493	LOC116953004
OG0013833		LOC133354495	LOC116950877
OG0013834		LOC133354496	LOC116951033
OG0013835		LOC133354498	LOC116950945
OG0013836		LOC133354503	LOC116950924
OG0013837		LOC133354507	LOC116953033
OG0013838		LOC133354508	LOC116950930
OG0013839		LOC133354510	LOC116951022
OG0013840		LOC133354512	LOC116950985
OG0013841		LOC133354524	LOC116951061
OG0013842		LOC133354543	LOC116950918
OG0013843		LOC133354544	LOC116950920
OG0013844		LOC133354545	LOC116950921
OG0013845		LOC133354553	TIFA
OG0013846		LOC133354556	LOC116951052
OG0013847		LOC133354579	LOC116953167
OG0013848		LOC133354583	LOC116953259
OG0013849		LOC133354590	LOC116953133
OG0013850		LOC133354595	LOC116953143
OG0013851		LOC133354601	LOC116953135
OG0013852		LOC133354605	LOC116953123
OG0013853		LOC133354620	LOC116953177
OG0013855		LOC133354631	LOC116952967
OG0013856		LOC133354644	LOC116952900
OG0013857		LOC133354651	EEIG1
OG0013858		LOC133354652	LOC116953203
OG0013859		LOC133354663	LOC116953211
OG0013860		LOC133354675	LOC116953095
OG0013861		LOC133354677	LOC116953238
OG0013862		LOC133354680	LOC116953257
OG0013863		LOC133354683	LOC116953154
OG0013864		LOC133354685	LOC116953218
OG0013865		LOC133354686	LOC116953147
OG0013866		LOC133354687	EPHX4
OG0013867		LOC133354696	LOC116953163
OG0013868		LOC133354697	LOC116953173
OG0013869		LOC133354700	LOC116953104
OG0013870		LOC133354713	LOC116953202
OG0013871		LOC133354720	LOC116953256
OG0013872		LOC133354729	LOC116953158
OG0013873		LOC133354740	LOC116953111
OG0013874		LOC133354743	LOC116953165
OG0013875		LOC133354747	LOC116953155
OG0013876		LOC133354754	LOC116953245
OG0013877		LOC133354757	LOC116953100
OG0013878		LOC133354761	LOC116953226
OG0013879		LOC133354773	LOC116953039
OG0013880		LOC133354779	LOC116953253
OG0013881		LOC133354780	LOC116953255
OG0013882		LOC133354798	LOC116952185
OG0013883		LOC133354801	LOC116952018
OG0013884		LOC133354805	LOC116952020
OG0013885		LOC133354810	LOC116952070
OG0013886		LOC133354821	LOC116952124
OG0013887		LOC133354823	LOC116952140
OG0013888		LOC133354831	LOC116952895
OG0013889		LOC133354835	LOC116952028
OG0013890		LOC133354843	LOC142931111
OG0013891		LOC133354847	LOC116952131
OG0013892		LOC133354849	LOC116954880
OG0013893		LOC133354862	LOC116952119
OG0013894		LOC133354883	LOC116952074
OG0013895		LOC133354888	LOC116952113
OG0013896		LOC133354894	CYP24A1
OG0013897		LOC133354895	LOC116952128
OG0013898		LOC133354898	LOC116952129
OG0013899		LOC133354899	LOC116952126
OG0013900		LOC133354901	LOC116952060
OG0013901		LOC133354902	LOC116952078
OG0013902		LOC133354904	LOC116952065
OG0013903		LOC133354907	LOC116952151
OG0013904		LOC133354921	LOC116952102
OG0013905		LOC133354922	LOC116952031
OG0013906		LOC133354923	LOC116952118
OG0013907		LOC133354924	LOC116952072
OG0013908		LOC133354925	LOC116952067
OG0013909		LOC133354929	LOC116952076
OG0013910		LOC133354931	LOC116952194
OG0013911		LOC133354940	LOC116952112
OG0013912		LOC133354955	LOC116952193
OG0013913		LOC133354973	LOC116952894
OG0013914		LOC133354979	LOC116953512
OG0013915		LOC133354980	LOC116953623
OG0013916		LOC133354993	LOC116953536
OG0013917		LOC133354996	LOC116953521
OG0013918		LOC133355001	LOC116953491
OG0013919		LOC133355002	LOC116953626
OG0013920		LOC133355016	LOC116953513
OG0013921		LOC133355025	LOC116953506
OG0013922		LOC133355043	LOC142931296
OG0013923		LOC133355047	LOC116953485
OG0013924		LOC133355055	LOC116953595
OG0013925		LOC133355056	LOC116953474
OG0013926		LOC133355058	LOC116953514
OG0013927		LOC133355062	LOC116953628
OG0013928		LOC133355117	LOC116953471
OG0013929		LOC133355124	LOC116953601
OG0013930		LOC133355128	LOC103091785
OG0013931		LOC133355135	LOC116953607
OG0013932		LOC133355152	LOC116953615
OG0013933		LOC133355156	LOC116953051
OG0013934		LOC133355170	LOC116953466
OG0013935		LOC133355176	LOC116953589
OG0013936		LOC133355194	LOC116953511
OG0013937		LOC133355201	LOC116953489
OG0013938		LOC133355206	LOC116953469
OG0013939		LOC133355209	LOC116953500
OG0013940		LOC133355214	LOC116953553
OG0013941		LOC133355219	LOC116953502
OG0013942		LOC133355238	LOC116952965
OG0013943		LOC133355240	TCAF2
OG0013944		LOC133355241	LOC116953627
OG0013945		LOC133355242	LOC116953468
OG0013946		LOC133355247	LOC116953590
OG0013947		LOC133355250	LOC116953467
OG0013948		LOC133355252	LOC116953585
OG0013949		LOC133355402	LOC116952397
OG0013950		LOC133355403	LOC116952398
OG0013951		LOC133355404	LOC116952211
OG0013952		LOC133355410	LOC116952254
OG0013953		LOC133355428	LOC116952230
OG0013954		LOC133355430	LOC116952252
OG0013955		LOC133355433	LOC116952393
OG0013956		LOC133355435	LOC116952321
OG0013957		LOC133355440	LOC116952351
OG0013958		LOC133355449	LOC116952330
OG0013959		LOC133355452	LOC116952332
OG0013960		LOC133355460	LOC142930997
OG0013961		LOC133355461	LOC116952338
OG0013962		LOC133355467	LOC103091805
OG0013963		LOC133355470	CHST13
OG0013964		LOC133355480	LOC116952348
OG0013965		LOC133355482	LOC116952223
OG0013967		LOC133355497	LOC116952391
OG0013968		LOC133355498	LOC116952274
OG0013969		LOC133355518	LOC116952342
OG0013970		LOC133355528	LOC116952238
OG0013971		LOC133355529	LOC116952286
OG0013972		LOC133355531	LOC116952299
OG0013973		LOC133355536	LOC142930933
OG0013974		LOC133355541	LOC116952251
OG0013975		LOC133355546	LOC142930998
OG0013976		LOC133355548	LOC116952255
OG0013977		LOC133355566	LOC116952235
OG0013978		LOC133355577	LOC116943739
OG0013979		LOC133355578	LOC116952270
OG0013980		LOC133355587	LOC116952244
OG0013981		LOC133355589	LOC116952237
OG0013982		LOC133355591	LOC116952350
OG0013983		LOC133355592	LOC116952361
OG0013984		LOC133355619	LOC116943732
OG0013985		LOC133355637	LOC116952319
OG0013986		LOC133355643	LOC116943785
OG0013987		LOC133355654	LOC116952241
OG0013988		LOC133355658	LOC116952239
OG0013989		LOC133355660	LOC116952257
OG0013990		LOC133355710	LOC116955002
OG0013991		LOC133355753	LOC116954116
OG0013992		LOC133355757	LOC116954171
OG0013993		LOC133355758	LOC116954172
OG0013994		LOC133355765	LOC116954082
OG0013995		LOC133355766	LOC116954162
OG0013996		LOC133355767	LOC116954180
OG0013997		LOC133355781	LOC116943873
OG0013998		LOC133355798	LOC116943871
OG0013999		LOC133355808	LOC142905433
OG0014000		LOC133355810	LOC116943868
OG0014001		LOC133355819	LOC116954231
OG0014002		LOC133355865	LOC116954083
OG0014003		LOC133355868	LOC116954098
OG0014004		LOC133355877	LOC116954224
OG0014005		LOC133355880	LOC116954074
OG0014006		LOC133355901	LOC116955006
OG0014007		LOC133355917	LOC116954052
OG0014008		LOC133355918	LOC116954156
OG0014009		LOC133355927	LOC116954047
OG0014010		LOC133355958	LOC116954123
OG0014011		LOC133355967	LOC116954255
OG0014012		LOC133355969	LOC116954121
OG0014013		LOC133355985	LOC116943855
OG0014014		LOC133355989	LOC116954066
OG0014015		LOC133355994	LOC116954102
OG0014016		LOC133355997	LOC116954145
OG0014017		LOC133355999	LOC116954160
OG0014018		LOC133356001	LOC116954218
OG0014019		LOC133356003	LOC116954241
OG0014020		LOC133356005	LOC116954143
OG0014021		LOC133356009	LOC116954179
OG0014022		LOC133356010	LOC116954038
OG0014023		LOC133356036	LOC116943852
OG0014024		LOC133356092	LOC116944015
OG0014025		LOC133356170	LOC116953948
OG0014026		LOC133356181	LOC116953962
OG0014027		LOC133356182	LOC116953973
OG0014028		LOC133356186	LOC116953855
OG0014029		LOC133356198	LOC116953836
OG0014030		LOC133356206	LOC116953885
OG0014031		LOC133356209	LOC142905415
OG0014032		LOC133356221	LOC116953879
OG0014033		LOC133356222	LOC116953894
OG0014034		LOC133356227	LOC116954034
OG0014035		LOC133356233	LOC116943995
OG0014036		LOC133356237	LOC116953922
OG0014037		LOC133356238	LOC116953854
OG0014038		LOC133356239	LOC116953943
OG0014039		LOC133356240	LOC116953945
OG0014040		LOC133356241	LOC116953949
OG0014041		LOC133356247	LOC116953875
OG0014042		LOC133356256	LOC116953882
OG0014043		LOC133356260	LOC116953889
OG0014044		LOC133356262	LOC116953923
OG0014045		LOC133356265	LOC116954001
OG0014046		LOC133356271	LOC116953990
OG0014047		LOC133356285	LOC116953848
OG0014048		LOC133356291	LOC116953910
OG0014049		LOC133356299	LOC116953942
OG0014050		LOC133356300	LOC116953946
OG0014051		LOC133356310	LOC116953833
OG0014052		LOC133356315	LOC116953940
OG0014053		LOC133356316	LOC116954026
OG0014054		LOC133356330	LOC116953863
OG0014055		LOC133356333	LOC116953981
OG0014056		LOC133356335	LOC116953912
OG0014057		LOC133356338	BLVRB
OG0014058		LOC133356342	LOC116953950
OG0014059		LOC133356346	LOC116953959
OG0014060		LOC133356358	LOC116953970
OG0014061		LOC133356364	LOC116954007
OG0014062		LOC133356392	LOC116951137
OG0014063		LOC133356393	LOC116951299
OG0014064		LOC133356394	LOC116951166
OG0014065		LOC133356408	LOC116951185
OG0014066		LOC133356411	LOC116951295
OG0014067		LOC133356421	LOC116951192
OG0014068		LOC133356422	LOC116951140
OG0014069		LOC133356431	LOC116951147
OG0014070		LOC133356434	LOC116951286
OG0014071		LOC133356441	LOC116951191
OG0014072		LOC133356451	LOC116937218
OG0014073		LOC133356452	LOC116943977
OG0014074		LOC133356464	LOC116951161
OG0014075		LOC133356465	LOC116951250
OG0014076		LOC133356473	LOC142930608
OG0014077		LOC133356476	LOC116951108
OG0014078		LOC133356478	LOC116951203
OG0014079		LOC133356490	LOC116951200
OG0014080		LOC133356497	LOC116951186
OG0014081		LOC133356503	LOC116951291
OG0014082		LOC133356511	LOC116951289
OG0014083		LOC133356513	LOC116951198
OG0014084		LOC133356522	ZXDC
OG0014085		LOC133356529	LOC142930618
OG0014086		LOC133356531	LOC142925112
OG0014087		LOC133356539	LOC116951283
OG0014088		LOC133356541	LOC116951273
OG0014089		LOC133356543	FAM3C
OG0014090		LOC133356552	LOC116951152
OG0014091		LOC133356556	LOC116951220
OG0014092		LOC133356574	LOC116951255
OG0014094		LOC133356579	LOC116951253
OG0014095		LOC133356587	LOC116951126
OG0014096		LOC133356596	LOC116951313
OG0014097		LOC133356601	LOC116951206
OG0014098		LOC133356603	LOC116951154
OG0014099		LOC133356607	LOC116951149
OG0014100		LOC133356609	LOC116951228
OG0014101		LOC133356610	LOC116951227
OG0014102		LOC133356612	LOC116951189
OG0014103		LOC133356635	LOC116952672
OG0014104		LOC133356636	LOC116943961
OG0014105		LOC133356638	LOC116952721
OG0014106		LOC133356641	LOC116952763
OG0014107		LOC133356642	LOC116952824
OG0014108		LOC133356643	LOC116952762
OG0014109		LOC133356646	LOC116952735
OG0014110		LOC133356654	LOC116952764
OG0014111		LOC133356659	LOC116955008
OG0014112		LOC133356660	LOC116952766
OG0014113		LOC133356664	LOC116952825
OG0014114		LOC133356667	LOC116952816
OG0014115		LOC133356674	LOC116952748
OG0014116		LOC133356676	LOC116952675
OG0014117		LOC133356680	LOC116952725
OG0014119		LOC133356698	LOC116952733
OG0014121		LOC133356711	LOC116952708
OG0014122		LOC133356714	LOC116952737
OG0014123		LOC133356719	LOC116952781
OG0014124		LOC133356721	LOC116952746
OG0014125		LOC133356729	LOC116957748
OG0014126		LOC133356732	LOC116952826
OG0014127		LOC133356741	LOC116952751
OG0014128		LOC133356745	C48H3orf20
OG0014129		LOC133356747	LOC116955010
OG0014130		LOC133356751	LOC116952745
OG0014131		LOC133356757	LOC116952705
OG0014132		LOC133356761	LOC116952730
OG0014133		LOC133356766	LOC116952668
OG0014134		LOC133356769	LOC142931069
OG0014135		LOC133356771	LOC116952669
OG0014136		LOC133356775	LOC116952778
OG0014137		LOC133356795	LOC116952780
OG0014138		LOC133356800	LOC116943760
OG0014139		LOC133356810	LOC116952754
OG0014140		LOC133356816	LOC116952744
OG0014141		LOC133356823	LOC116952805
OG0014142		LOC133356824	LOC116952804
OG0014143		LOC133356826	LOC116952677
OG0014144		LOC133356840	LOC116952784
OG0014145		LOC133356901	LOC116955537
OG0014146		LOC133356902	LOC116955610
OG0014147		LOC133356904	LOC116955624
OG0014148		LOC133356913	LOC116955484
OG0014149		LOC133356916	LOC116943922
OG0014150		LOC133356917	LOC116955505
OG0014151		LOC133356921	LOC116955568
OG0014152		LOC133356922	LOC116955551
OG0014153		LOC133356926	LOC116955536
OG0014154		LOC133356935	LOC116955623
OG0014155		LOC133356950	LOC116955542
OG0014157		LOC133356970	LOC116955589
OG0014158		LOC133356971	LOC116955590
OG0014159		LOC133356982	LOC116955599
OG0014160		LOC133357021	LOC116943947
OG0014161		LOC133357033	LOC116955514
OG0014162		LOC133357034	LOC116955513
OG0014163		LOC133357039	LOC103091860
OG0014164		LOC133357048	LOC116955479
OG0014165		LOC133357050	LOC103091810
OG0014166		LOC133357052	LOC116955615
OG0014167		LOC133357056	LOC116955570
OG0014168		LOC133357058	LOC116955609
OG0014169		LOC133357068	LOC116943932
OG0014170		LOC133357071	LOC116943969
OG0014171		LOC133357079	LOC116955486
OG0014172		LOC133357087	LOC116955635
OG0014173		LOC133357088	LOC142905980
OG0014174		LOC133357089	LOC116955487
OG0014175		LOC133357093	LOC116943949
OG0014176		LOC133357099	LOC116955501
OG0014177		LOC133357106	LOC116955556
OG0014178		LOC133357116	LOC116955572
OG0014179		LOC133357119	LOC116955571
OG0014180		LOC133357131	LOC116955621
OG0014181		LOC133357137	LOC116943955
OG0014182		LOC133357145	LOC116956282
OG0014183		LOC133357146	LOC116943935
OG0014184		LOC133357153	LOC116956310
OG0014185		LOC133357155	LOC116956249
OG0014186		LOC133357165	LOC116956309
OG0014187		LOC133357169	LOC116956284
OG0014188		LOC133357174	LOC116956297
OG0014189		LOC133357177	LOC116956252
OG0014190		LOC133357179	LOC116956243
OG0014191		LOC133357182	LOC116956313
OG0014192		LOC133357195	LOC116956302
OG0014193		LOC133357201	MYO16
OG0014194		LOC133357221	LOC142906450
OG0014195		LOC133357236	LOC116957862
OG0014196		LOC133357246	LOC116956341
OG0014197		LOC133357253	LOC116956260
OG0014198		LOC133357263	NOD2
OG0014199		LOC133357265	LOC116943788
OG0014200		LOC133357286	LOC116956336
OG0014201		LOC133357295	EFHC2
OG0014202		LOC133357308	LOC116943749
OG0014203		LOC133357314	LOC116956339
OG0014204		LOC133357318	LOC116956337
OG0014205		LOC133357319	LOC116957887
OG0014206		LOC133357326	LOC116956353
OG0014207		LOC133357337	LOC116943912
OG0014208		LOC133357338	LOC116956275
OG0014209		LOC133357347	LOC116956314
OG0014210		LOC133357349	LOC116956271
OG0014211		LOC133357384	LOC116954480
OG0014212		LOC133357385	LOC116954630
OG0014213		LOC133357394	LOC116954472
OG0014214		LOC133357402	PRMT2
OG0014215		LOC133357403	LOC116954527
OG0014216		LOC133357406	LOC116954565
OG0014217		LOC133357410	LOC116954573
OG0014218		LOC133357411	LOC116954588
OG0014219		LOC133357417	LOC116954586
OG0014220		LOC133357419	LOC116954465
OG0014222		LOC133357431	LOC116954409
OG0014223		LOC133357434	LOC142905572
OG0014224		LOC133357436	LOC116954516
OG0014225		LOC133357446	LOC142905603
OG0014226		LOC133357455	LOC116954542
OG0014227		LOC133357465	LOC116954561
OG0014228		LOC133357471	LOC116943898
OG0014229		LOC133357476	LOC116954589
OG0014230		LOC133357480	LOC116954446
OG0014231		LOC133357484	LOC116954538
OG0014232		LOC133357493	LOC116943893
OG0014233		LOC133357497	LOC116954475
OG0014234		LOC133357499	LOC116954613
OG0014235		LOC133357502	LOC142905251
OG0014236		LOC133357512	LOC116954425
OG0014237		LOC133357515	LOC116954500
OG0014238		LOC133357523	LOC116954504
OG0014239		LOC133357531	LOC116954447
OG0014240		LOC133357537	LOC116954559
OG0014241		LOC133357540	CLTRN
OG0014242		LOC133357549	ANKRD42
OG0014243		LOC133357560	LOC116954443
OG0014244		LOC133357563	LOC116954550
OG0014245		LOC133357566	LOC116954578
