OrthoSymbol	americanLobster	amphioxus	drosophila	flameJellyfish	octopus	scallop	vaseTunicate	waspSpider
OG0008080	LOC121868927	LOC136425178	papi	LOC135690443		LOC110441762		LOC129971043
OG0008083	LOC121854264		Rab8	LOC135690372	LOC106867762	LOC110454483		LOC129966726
OG0008085	LOC121873187	LOC136445448	mav		LOC106874725	LOC110466127		LOC129957199
OG0008087	LOC121855469	LOC136421147	CG11811	LOC135681336	LOC106877796	LOC110442890		
OG0008090	LOC121860807		CG7646	LOC135686219	LOC106873374	LOC110448734	LOC100176875	
OG0008091	LOC121868019	LOC136434685		LOC135681450	LOC106881003	LOC110466275		LOC129967067
OG0008093	LOC121858085	LOC136425724	CG16935		LOC106867746	LOC110465409		LOC129963255
OG0008098	LOC121862061	LOC136427996		LOC135689099	LOC106869660	LOC110456640		LOC129981594
OG0008100	LOC121854554	LOC136434203		LOC135689757	LOC106871019		LOC100185631	LOC129989181
OG0008102	LOC121867312	LOC136424206	Ac3	LOC135689774		LOC110454520		LOC129975033
OG0008105	LOC121874922	LOC136435485		LOC135692757	LOC106869467	LOC110461685		LOC129960130
OG0008107	LOC121862058	LOC136440144	MICAL-like	LOC135691705			LOC100185097	LOC129975600
OG0008108		LOC136424129	Zmynd8		LOC106884253	LOC110450900	LOC101243386	LOC129971269
OG0008110	LOC121876068	LOC136430491			LOC106872625	LOC110449766	nk4	LOC129967024
OG0008113	LOC121865360	LOC136442907	CG12531	LOC135688082			LOC100182118	LOC129987494
OG0008117	LOC121856090	LOC136439952		LOC135691598	LOC106880735	LOC110448895		LOC129966179
OG0008118		LOC136432339	CG3156	LOC135692030	LOC106876129	LOC110466376		LOC129980949
OG0008121	LOC121876444	LOC136435722		LOC135692642	LOC106869717	LOC110465424		LOC129962735
OG0008124	LOC121866398	LOC136446065		LOC135691195	LOC106879877	LOC110453647		LOC129988526
OG0008128	LOC121865422	LOC136430325		LOC135696276	LOC106873503	LOC110451761		LOC129958729
OG0008130	LOC121855980		RhoGAP16F		LOC106877707	LOC110465009	LOC100185608	LOC129958040
OG0008132	LOC121872593	LOC136432835		LOC135684347		LOC110461516	LOC100186834	LOC129958379
OG0008133	LOC121854401	LOC136421605	CG6938	LOC135695246			LOC100185864	LOC129968728
OG0008134	LOC121875329	LOC136434412		LOC135685675	LOC106882517		LOC100178782	LOC129976635
OG0008136	LOC121866308	LOC136432849		LOC135686017		LOC110445264	LOC100175517	LOC129975225
OG0008138	LOC121875635	LOC136445956	trr	LOC135681889	LOC106883022	LOC110460322		
OG0008139	LOC121864979	LOC136436846	CG32485	LOC135686544	LOC106882638	LOC110457500		
OG0008140		LOC136434936		LOC135686474	LOC106869189	LOC110443219	LOC100185456	LOC129963148
OG0008141	LOC121861194	LOC136434491		LOC135686745	LOC106879930	LOC110460965	zf_mynd_-3	
OG0008142	LOC121871468	LOC136447155		LOC135682766		LOC110455356	LOC113475284	LOC129980902
OG0008144	LOC121856684	LOC136442117	mei-218	LOC135685228	LOC106874777	LOC110467084		
OG0008146	LOC121855793	LOC136422626		LOC135684969	LOC106875412	LOC110462506	zf_ring_-23	
OG0008152	LOC121865177	LOC136433198		LOC135695657	LOC106882388	LOC110440300		LOC129972270
OG0008153		LOC136437146	CG44836	LOC135686710	LOC106874963	LOC110449555	LOC100186183	
OG0008154		LOC136435365	CG4565	LOC135690895	LOC106870859	LOC110465188		LOC129963558
OG0008155	LOC121879021	LOC136429601		LOC135695630	LOC106876048	LOC110450129		LOC129981512
OG0008157	LOC121873307	LOC136441304		LOC135683155	LOC106877434	LOC110446040	LOC100181138	
OG0008158	LOC121880351	LOC136448157		LOC135696508	LOC106870719	LOC110450414	LOC100179426	
OG0008160	LOC121867259	LOC136429966		LOC135682988	LOC106879309	LOC110465428		LOC129968972
OG0008161	LOC121860138	LOC136445909		LOC135692646	LOC106881711	LOC110443057	LOC100183389	
OG0008162	LOC121856041	LOC136439274		LOC135690516	LOC106882648	LOC110447617		LOC129959984
OG0008163		LOC136430028		LOC135695555	LOC106882474	LOC110464840	LOC100180895	LOC129961069
OG0008164	LOC121856997	LOC136439207		LOC135681332	LOC106881945	LOC110451589		LOC129972705
OG0008165	LOC121857548	LOC136438836	CG4502	LOC135690628			LOC100183889	LOC129958747
OG0008166	LOC121858387	LOC136433209		LOC135688565	LOC106883754	LOC110456739		LOC129975112
OG0008167		LOC136430755		LOC135692295	LOC106876132	LOC110466311	LOC100185637	LOC129985169
OG0008168	LOC121860052	LOC136431018	Pde6	LOC135696014		LOC110455362		LOC129983942
OG0008170		LOC136431010		LOC135680873	LOC106877680	LOC110457178	LOC100176076	LOC129985103
OG0008171	LOC121876645	LOC136425259		LOC135690261	LOC106879469	LOC110455611		LOC129980840
OG0008172		LOC136429833		LOC135696341	LOC106871733	LOC110453270	LOC100183269	LOC129970256
OG0008173	LOC121853185	LOC136433931		LOC135690571	LOC106876645	LOC110461484	LOC100176743	
OG0008174	LOC121860125	LOC136438935	CG5946	LOC135695403	LOC106880033	LOC110440265		
OG0008175	LOC121853413	LOC136444714	CG7914	LOC135695067	LOC106884323	LOC110460276		
OG0008177	LOC121864901		nuf	LOC135692315	LOC106873536		LOC100180447	LOC129981191
OG0008178		LOC136439321	Atg8b	LOC135690668	LOC106874365	LOC110464776	LOC100178353	
OG0008180	LOC121875628	LOC136439360		LOC135690539	LOC106872678	LOC110446274		LOC129971219
OG0008182	LOC121869954	LOC136433329		LOC135681755	LOC106877188	LOC110459813		LOC129975961
OG0008183	LOC121867170	LOC136436483		LOC135686026		LOC110457238	LOC100180206	LOC129972912
OG0008184	LOC121879852	LOC136436878	fid	LOC135686128		LOC110452444		LOC129962380
OG0008186	LOC121870700	LOC136422497		LOC135694376	LOC106874129	LOC110466099		LOC129972450
OG0008187	LOC121871346			LOC135682361	LOC106882918	LOC110456346	LOC100183287	LOC129963362
OG0008188	LOC121878039	LOC136429194	Acat2	LOC135685082	LOC106867347	LOC110450725		
OG0008189	LOC121872731	LOC136446045		LOC135688074	LOC106869809	LOC110460337		LOC129978327
OG0008190	LOC121877878	LOC136430663	CG5793	LOC135695944	LOC106873771	LOC110455396		
OG0008191	LOC121879072	LOC136428333		LOC135687643		LOC110453738	creb/atf-b	LOC129968929
OG0008193		LOC136440323		LOC135686462	LOC106878059	LOC110464497	LOC101242182	LOC129957450
OG0008195	LOC121856125	LOC136442533		LOC135693989	LOC106884411	LOC110467449	LOC100181559	
OG0008196		LOC136428425		LOC135687170	LOC106874434	LOC110443630	LOC100181281	LOC129989090
OG0008198	LOC121875740	LOC136433937	Tim9a	LOC135688806		LOC110449298		LOC129966415
OG0008199	LOC121864499	LOC136424133		LOC135695034	LOC106882315	LOC110459685	LOC100179309	
OG0008202	LOC121864129	LOC136434993	CG11110	LOC135692486	LOC106874002			LOC129964150
OG0008203		LOC136421311		LOC135683553	LOC106874985	LOC110450690	LOC100181216	LOC129987940
OG0008204		LOC136429741		LOC135695587	LOC106872804	LOC110459334	LOC100187231	LOC129966731
OG0008205	LOC121879796	LOC136431307		LOC135695658	LOC106880884	LOC110447840	sir2-a	
OG0008206		LOC136428580	Mocs2B	LOC135684699	LOC106875176	LOC110454976	LOC100183606	
OG0008207		LOC136433772		LOC135688029	LOC106875640	LOC110443258	LOC100182357	LOC129976020
OG0008209	LOC121875616	LOC136444001		LOC135683711	LOC106876635	LOC110442731	LOC100180001	
OG0008210		LOC136449050		LOC135682588	LOC106882038	LOC110448901	LOC100184776	LOC129961914
OG0008214		LOC136440552		LOC135691891	LOC106871089	LOC110463858	LOC100181455	LOC129956726
OG0008215	LOC121856063	LOC136428648		LOC135683872		LOC110447414	LOC100179616	LOC129989386
OG0008217	LOC121867585	LOC136440880	Kif19A	LOC135691910		LOC110442513		LOC129959798
OG0008218	LOC121867701	LOC136430264	Klp67A	LOC135695597	LOC106874568	LOC110455229		
OG0008220	LOC121868303	LOC136424995		LOC135690362	LOC106870702	LOC110466977		LOC129989167
OG0008221		LOC136433742	Ccs	LOC135689664		LOC110457013	LOC100184995	LOC129969645
OG0008222		LOC136446720		LOC135682476	LOC106869690	LOC110465535	LOC100183903	LOC129981882
OG0008223	LOC121861186	LOC136443312		LOC135688048		LOC110460228	LOC100184332	LOC129968771
OG0008226	LOC121873042		Rchy1	LOC135694443	LOC106868636	LOC110443583	LOC100175171	
OG0008228		LOC136449296		LOC135681201	LOC106877484	LOC110449314	LOC100178505	LOC129971310
OG0008230	LOC121853189	LOC136430852	CG10914	LOC135696503	LOC106868619	LOC110466421		
OG0008233	LOC121853414	LOC136433832		LOC135692916	LOC106870591	LOC110445250		LOC129972825
OG0008234	LOC121853622	LOC136421585	CG10584	LOC135691915		LOC110442527	LOC100180973	
OG0008235	LOC121853687	LOC136434900		LOC135692490	LOC106875727	LOC110460958		LOC129966897
OG0008236	LOC121853701	LOC136427665			LOC106868066	LOC110443706	LOC100187482	LOC129963282
OG0008237	LOC121853752	LOC136428161	axo		LOC106880974	LOC110467168		LOC129963051
OG0008238	LOC121853804	LOC136445907	mRpL32		LOC106872127	LOC110465518		LOC129975850
OG0008240	LOC121853912	LOC136422382			LOC106873647	LOC110463291	LOC100181167	LOC129981327
OG0008241	LOC121853974	LOC136444246		LOC135694853	LOC106871930	LOC110453816		LOC129963634
OG0008242	LOC121854263	LOC136438912	Atx-1		LOC106876102	LOC110443750		LOC129963102
OG0008244	LOC121854341	LOC136442508	REPTOR-BP		LOC106881915	LOC110465743		LOC129965426
OG0008245	LOC121854380	LOC136448092	CG12848	LOC135696633	LOC106868707			LOC129984459
OG0008246	LOC121854446	LOC136438318		LOC135685216	LOC106878468	LOC110443594	LOC100175652	
OG0008247	LOC121854640	LOC136424984		LOC135683120	LOC106867276	LOC110452881	LOC100176342	
OG0008249	LOC121854693	LOC136439236	CG13921		LOC106876391	LOC110454486		LOC129981090
OG0008250	LOC121854920	LOC136430118		LOC135695582	LOC106867834	LOC110462078		LOC129958562
OG0008252	LOC121855003	LOC136441652		LOC135693440	LOC106884224	LOC110447344		LOC129957250
OG0008256	LOC121855210	LOC136435580		LOC135688402	LOC106874355	LOC110445386		LOC129990877
OG0008257	LOC121855253	LOC136435604	Tcs6		LOC106870687	LOC110459135		LOC129989400
OG0008258	LOC121855285	LOC136446248		LOC135682225	LOC106880651	LOC110462890		LOC129959939
OG0008259	LOC121855307	LOC136435079		LOC135694503	LOC106878697	LOC110467286		LOC129975192
OG0008262	LOC121855612	LOC136433005		LOC135685260	LOC106883545	LOC110452346		LOC129969414
OG0008263	LOC121855623	LOC136430117		LOC135694440	LOC106876239	LOC110450243		LOC129981576
OG0008268	LOC121855820	LOC136447380		LOC135682688	LOC106883292	LOC110466561	LOC100184375	
OG0008269	LOC121855832	LOC136434628		LOC135692587	LOC106882154	LOC110459540	LOC100179402	
OG0008270	LOC121855860	LOC136438934		LOC135692702	LOC106883946	LOC110461227		LOC129964159
OG0008272	LOC121855984	LOC136433303	CG7810		LOC106880416	LOC110440586		LOC129989418
OG0008274	LOC121856050	LOC136433006			LOC106870035	LOC110448636	LOC100182990	LOC129963713
OG0008276	LOC121856187	LOC136445087	CG6325	LOC135694865	LOC106868234	LOC110457788		
OG0008277	LOC121856264	LOC136433635	tara		LOC106880064	LOC110449180		LOC129971289
OG0008279	LOC121856301	LOC136443135		LOC135688230	LOC106871911	LOC110463987		LOC129968531
OG0008280	LOC121856414	LOC136436377	UQCR-Q		LOC106867692		LOC100180671	LOC129962664
OG0008281	LOC121856547	LOC136432151		LOC135691960	LOC106875827	LOC110456482	LOC100186590	
OG0008282	LOC121856564	LOC136438923	CG5151		LOC106868391	LOC110449695		LOC129960611
OG0008284	LOC121856743		mRpL42		LOC106883774	LOC110461710	LOC100185621	LOC129988503
OG0008285	LOC121856763	LOC136435518		LOC135692395	LOC106880834	LOC110467069	LOC100178432	
OG0008287	LOC121857073	LOC136446017	dtn		LOC106879555	LOC110461389		LOC129968534
OG0008288	LOC121857082	LOC136426434	DCAF12	LOC135687210	LOC106870136	LOC110445513		
OG0008289	LOC121857184	LOC136428247		LOC135687530	LOC106874181	LOC110465592	LOC100179745	
OG0008290	LOC121857205	LOC136447383	CG11109	LOC135695876		LOC110441795	LOC100179725	
OG0008291	LOC121857296	LOC136440836	dachs		LOC106881740	LOC110458088		LOC129989047
OG0008292	LOC121857476	LOC136441526			LOC106872542	LOC110445851	LOC100186316	LOC129971425
OG0008295	LOC121857700	LOC136428336	CG3223	LOC135687549	LOC106879586	LOC110456094		
OG0008296	LOC121857730	LOC136430967			LOC106875078	LOC110447327	LOC100178956	LOC129960782
OG0008298	LOC121857977	LOC136432627		LOC135686713	LOC106879851	LOC110466053		LOC129965636
OG0008299	LOC121858288	LOC136446786	CG1316	LOC135682656	LOC106869539	LOC110448498		
OG0008300	LOC121858348	LOC136422821	RasGAP1		LOC106869760	LOC110442971	LOC100186736	
OG0008301	LOC121858388	LOC136448289	Idua		LOC106881522		LOC100183172	LOC129960065
OG0008302	LOC121858426	LOC136435296	heca		LOC106881392	LOC110454286		LOC129958600
OG0008304	LOC121858532	LOC136435066		LOC135692899	LOC106878525	LOC110449854		LOC129966973
OG0008305	LOC121858633	LOC136424161		LOC135688822	LOC106876810	LOC110445962	LOC100176185	
OG0008306	LOC121858712	LOC136429009			LOC106883606	LOC110455034	LOC100183338	LOC129989288
OG0008308	LOC121858832			LOC135687700	LOC106880790	LOC110450519	LOC100187353	LOC129984007
OG0008309	LOC121858952	LOC136423926		LOC135689354	LOC106882350	LOC110450913	LOC113473984	
OG0008312	LOC121859137	LOC136438600		LOC135696777	LOC106869600	LOC110448391		LOC129975148
OG0008313	LOC121859214	LOC136446839		LOC135683097	LOC106878842	LOC110463790		LOC129988856
OG0008315	LOC121859457	LOC136439842	Rab40		LOC106870240	LOC110442147		LOC129978274
OG0008316	LOC121859485	LOC136445092	CG42374			LOC110456636	LOC100182915	LOC129963649
OG0008317	LOC121859493	LOC136433375	CG17270		LOC106876702	LOC110446261		LOC129975822
OG0008320	LOC121859749	LOC136446455		LOC135682875	LOC106874092	LOC110442412	LOC100184122	
OG0008321	LOC121859768	LOC136441857		LOC135690667	LOC106883987	LOC110451358		LOC129984525
OG0008322	LOC121860114	LOC136448884		LOC135686259	LOC106876359	LOC110453913	LOC100181132	
OG0008323	LOC121860169	LOC136439946		LOC135691743	LOC106877136	LOC110464484		LOC129957592
OG0008326	LOC121860355	LOC136438196	Jarid2	LOC135691328	LOC106878978			LOC129964102
OG0008327	LOC121860551	LOC136424223		LOC135689701	LOC106875195	LOC110462008	rbj	
OG0008329	LOC121860692	LOC136443088		LOC135687964	LOC106881029	LOC110460746		LOC129960337
OG0008330	LOC121860710	LOC136445447		LOC135694332	LOC106878153	LOC110460464		LOC129975847
OG0008331	LOC121860832	LOC136448113	GXIVsPLA2	LOC135681022	LOC106868979	LOC110467353		
OG0008332	LOC121860877		tau		LOC106878541	LOC110460316	LOC100185955	LOC129959334
OG0008334	LOC121860982	LOC136434825		LOC135692614		LOC110443107	LOC100182626	LOC129975642
OG0008335	LOC121861040	LOC136440216	CG9705	LOC135691698	LOC106876415		LOC100179026	
OG0008336	LOC121861060	LOC136428254	CG14223			LOC110445678	LOC100185795	LOC129960092
OG0008337	LOC121861066	LOC136444624		LOC135695047	LOC106879190	LOC110466673	zf_bbox/ring_-4	
OG0008338	LOC121861190	LOC136445558	mal	LOC135682647		LOC110445086	LOC100182548	
OG0008339	LOC121861298	LOC136444676	CG32176		LOC106879963	LOC110455554		LOC129954722
OG0008340	LOC121861303	LOC136427567	lin	LOC135687121		LOC110456841	LOC100181817	
OG0008341	LOC121861305	LOC136427857	Syt4		LOC106884495	LOC110451945		LOC129967543
OG0008342	LOC121861551	LOC136433055		LOC135690827	LOC106872824	LOC110466050		LOC129975135
OG0008343	LOC121861643	LOC136447807		LOC135696716	LOC106870776	LOC110445838	LOC100180873	
OG0008345	LOC121862067	LOC136424130		LOC135688821	LOC106876809	LOC110445961	LOC100185797	
OG0008346	LOC121862126	LOC136438882		LOC135691120	LOC106876979	LOC110465117		LOC129984412
OG0008347	LOC121862130	LOC136432179	CG32532		LOC106872106	LOC110447622		LOC129976286
OG0008348	LOC121862150	LOC136434139	CG42376		LOC106878900	LOC110446504		LOC129975055
OG0008349	LOC121862317	LOC136448321		LOC135683446	LOC106875679	LOC110460745		LOC129966026
OG0008351	LOC121862367	LOC136428661	mRpS21	LOC135694833	LOC106867474	LOC110452635		
OG0008353	LOC121862432	LOC136432226		LOC135682777	LOC106876326	LOC110465135		LOC129967026
OG0008354	LOC121862444	LOC136441302	CG10898	LOC135690588	LOC106882270			LOC129976150
OG0008355	LOC121862450	LOC136440131	CG4658	LOC135688317	LOC106870288	LOC110452393		
OG0008356	LOC121862459	LOC136446781	ND-42			LOC110465161	LOC100183017	LOC129969433
OG0008357	LOC121862467	LOC136431355	Eip93F		LOC106867708	LOC110448659		LOC129960519
OG0008358	LOC121862728	LOC136443473	Spase12	LOC135688606		LOC110442945		LOC129972335
OG0008360	LOC121862800	LOC136433610			LOC106870777	LOC110454256	ekn1	LOC129963166
OG0008361	LOC121862857	LOC136431012		LOC135696176	LOC106876007	LOC110459016	LOC104265525	
OG0008362	LOC121862929	LOC136433509	mtTFB2		LOC106877158	LOC110453457		LOC129961828
OG0008365	LOC121863244		mRpL52	LOC135691163	LOC106879944	LOC110461897		LOC129972509
OG0008366	LOC121863408	LOC136430871		LOC135696527	LOC106870473	LOC110466290		LOC129958579
OG0008368	LOC121863502	LOC136447297	pdm3		LOC106876972	LOC110451104		LOC129988840
OG0008370	LOC121863626	LOC136430667	CG42554		LOC106873769	LOC110466435	LOC100175435	
OG0008371	LOC121863784	LOC136430348		LOC135695417	LOC106870768	LOC110460447		LOC129958073
OG0008372	LOC121864134	LOC136435274	HemK1	LOC135692810	LOC106878604	LOC110454888		
OG0008373	LOC121864157	LOC136442468	CG7849		LOC106877505		LOC100178774	LOC129981205
OG0008374	LOC121864206	LOC136437068	qm		LOC106872435	LOC110450576		LOC129965646
OG0008375	LOC121864223	LOC136430550	CG3902	LOC135683914	LOC106881672	LOC110442658		
OG0008377	LOC121864472	LOC136438143		LOC135689740	LOC106875580	LOC110463330	zf_an1_-2	
OG0008378	LOC121864651	LOC136433510		LOC135687534	LOC106873917	LOC110456699		LOC129984978
OG0008383	LOC121864925	LOC136447092			LOC106871291	LOC110460098	LOC100181151	LOC129966714
OG0008386	LOC121864995			LOC135692907	LOC106883502	LOC110454482	LOC100184876	LOC129963609
OG0008387	LOC121864998	LOC136439314			LOC106870825	LOC110446316	LOC100179862	LOC129969112
OG0008388	LOC121864999	LOC136435420		LOC135692542	LOC106872947	LOC110462237	LOC100183959	
OG0008389	LOC121865064	LOC136442591	raw		LOC106880113	LOC110442397		LOC129962721
OG0008391	LOC121865401	LOC136431360	rtp	LOC135684652	LOC106867703	LOC110448660		
OG0008393	LOC121865463	LOC136432941	CG46466		LOC106867915	LOC110467256		LOC129966449
OG0008394	LOC121865503	LOC136443903	CG18428		LOC106881839	LOC110448148	LOC100185249	
OG0008395	LOC121865671	LOC136438603		LOC135685168	LOC106877793	LOC110449819		LOC129975023
OG0008397	LOC121865786	LOC136447417	NdufV3		LOC106883869	LOC110465512		LOC129975989
OG0008399	LOC121866496	LOC136422913		LOC135684725	LOC106874440	LOC110464118		LOC129988420
OG0008401	LOC121866799	LOC136430948		LOC135696526	LOC106881673	LOC110463005	LOC100178496	
OG0008403	LOC121866924	LOC136423344		LOC135684257	LOC106874443	LOC110451403	LOC113474372	
OG0008404	LOC121867043	LOC136428434	CG5721		LOC106877367	LOC110445588	LOC100177808	
OG0008405	LOC121867181	LOC136435422		LOC135685648	LOC106883914	LOC110454309		LOC129975070
OG0008406	LOC121867246		CG6294	LOC135685057	LOC106882750	LOC110445221		LOC129969495
OG0008407	LOC121867464	LOC136443045	Ack-like		LOC106884484	LOC110460240		LOC129968653
OG0008408	LOC121867499	LOC136421201	CG42663		LOC106868679	LOC110442883		LOC129983723
OG0008409	LOC121867523	LOC136424151	qtc		LOC106868999	LOC110465784		LOC129971494
OG0008410	LOC121867539	LOC136433800		LOC135684324	LOC106871477	LOC110454659	LOC100181014	
OG0008411	LOC121867575	LOC136437196		LOC135685124	LOC106879913	LOC110447740		LOC129976162
OG0008413	LOC121867687	LOC136439367	Dad1		LOC106881992		LOC100186610	LOC129971191
OG0008414	LOC121867732	LOC136434772		LOC135692842	LOC106874883	LOC110443821		LOC129981117
OG0008415	LOC121867759	LOC136440895	Pex23	LOC135692008	LOC106875269			LOC129969255
OG0008416	LOC121867920	LOC136430838	CG6511	LOC135696265		LOC110466439	LOC100177210	
OG0008417	LOC121867985	LOC136448093		LOC135683974	LOC106879645	LOC110455574		LOC129972337
OG0008418	LOC121868018	LOC136448264	CysRS-m		LOC106880572		LOC100180063	LOC129962646
OG0008419	LOC121868029	LOC136448257		LOC135683972	LOC106874306	LOC110448637		LOC129966526
OG0008420	LOC121868044	LOC136431192		LOC135696081	LOC106877941	LOC110455358		LOC129971409
OG0008423	LOC121868359	LOC136421821		LOC135695491	LOC106868798	LOC110450716		LOC129960300
OG0008424	LOC121868431	LOC136443208		LOC135684411	LOC106871898	LOC110461510	LOC100180287	
OG0008426	LOC121868547	LOC136433282		LOC135689083		LOC110456269	LOC100175986	LOC129969648
OG0008427	LOC121868581	LOC136432568		LOC135692940	LOC106882348	LOC110454936	LOC100186466	
OG0008428	LOC121868592	LOC136428022		LOC135689283	LOC106882897	LOC110456586		LOC129964257
OG0008429	LOC121868839	LOC136441480	Polr1H		LOC106881925	LOC110447301		LOC129962742
OG0008430	LOC121868845	LOC136428609			LOC106879277	LOC110443756	LOC100179713	LOC129971561
